time,price,fundamental_value,log_return,fundamental_shock,log_mispricing,sentiment,optimists,pessimists,fundamentalists
297,93.8381,92.6687,0.0188784,-0.00393978,0.00633884,0.0228395,33879,32366,33755
298,91.841,92.8026,-0.0215119,0.00144363,-0.0110959,0.0239913,33932,32342,33726
299,93.8691,92.9085,0.0218423,0.00114029,0.0115562,0.0227866,33911,32400,33689
300,91.4705,92.2586,-0.0258844,-0.00701991,-0.017306,0.0276973,34062,32226,33712
301,93.72,92.8679,0.0242949,0.00658302,0.0151615,0.0262836,34029,32286,33685
302,91.4514,92.2754,-0.0245038,-0.0064009,-0.0155343,0.0280743,34093,32231,33676
303,93.2123,92.0622,0.0190713,-0.00231267,0.00665678,0.0250984,34002,32337,33661
304,91.2814,92.2354,-0.0209322,0.00187917,-0.0105354,0.0250894,33973,32310,33717
305,93.4731,92.6021,0.0237268,0.00396756,0.0143644,0.0206305,33814,32447,33739
306,91.653,92.6882,-0.0196638,0.000929904,-0.00843248,0.022449,33863,32376,33761
307,93.4707,92.3749,0.0196378,-0.00338614,0.00784514,0.018223,33721,32514,33765
308,91.2932,92.1447,-0.0235719,-0.00249474,-0.0142874,0.0196244,33746,32447,33807
309,93.1682,92.1299,0.0203307,-0.000160431,0.00912401,0.0187243,33732,32492,33776
310,91.1614,92.0724,-0.0217747,-0.000624462,-0.0118311,0.0244875,33930,32308,33762
311,93.383,92.5291,0.0240769,0.00494713,0.0148908,0.0217073,33818,32381,33801
312,91.4458,92.3902,-0.0209625,-0.00150225,-0.0106884,0.0262689,33989,32249,33762
313,93.5943,92.6942,0.0232236,0.00328505,0.0135591,0.0230092,33857,32334,33809
314,91.6839,92.6365,-0.0206233,-0.000622414,-0.0102868,0.0251182,33935,32272,33793
315,93.7646,92.8267,0.0224409,0.00205118,0.0123877,0.0230572,33899,32371,33730
316,91.6413,92.5012,-0.0229049,-0.0035122,-0.0135654,0.026601,34000,32238,33762
317,93.4387,92.3154,0.0194227,-0.00201095,0.00732852,0.0230909,33895,32365,33740
318,91.3908,92.2745,-0.0221609,-0.000442935,-0.0125371,0.0251309,33959,32294,33747
319,93.2949,92.2706,0.020621,-4.2475e-05,0.00958124,0.0206911,33791,32421,33788
320,94.7176,92.9194,0.0151341,0.00700639,-0.00403341,0.0232214,33863,32326,33811
321,92.3937,93.2002,-0.024841,0.00301804,-0.0161494,0.0256147,33954,32258,33788
322,94.3725,93.3702,0.0211908,0.00182163,0.0105132,0.0244668,33937,32316,33747
323,92.6322,93.7682,-0.0186128,0.00425395,-0.00642366,0.0259041,34000,32283,33717
324,94.8757,94.0018,0.0239315,0.00248783,0.014677,0.0232207,33930,32390,33680
325,93.018,94.0692,-0.0197748,0.000717331,-0.00853716,0.0253092,33989,32311,33700
326,94.9581,93.9122,0.0206429,-0.00167037,0.00956725,0.0205406,33810,32449,33741
327,96.4291,94.6974,0.0153717,0.00832569,-0.00274996,0.0237191,33967,32393,33640
328,94.0891,94.9466,-0.0245658,0.00262824,-0.0154934,0.0246209,34021,32386,33593
329,95.8976,94.7023,0.0190388,-0.00257651,0.00649591,0.0218679,33902,32451,33647
330,93.627,94.4821,-0.0239622,-0.00232701,-0.0148699,0.0265014,34047,32289,33664
331,94.6893,94.0757,0.0112826,-0.00431101,0.00478133,0.0242345,34001,32392,33607
332,96.1182,94.7383,0.0149772,0.00701846,0.000517151,0.0244049,34021,32400,33579
333,94.0551,94.9215,-0.021698,0.00193194,-0.0125281,0.0300985,34190,32192,33618
334,96.3293,95.4183,0.0238916,0.00522054,0.0143904,0.0253411,34008,32327,33665
335,94.5413,95.7432,-0.018735,0.00339862,-0.00610262,0.0255822,33996,32300,33704
336,95.7173,94.7283,0.0123619,-0.0106568,0.00197556,0.0275603,34059,32232,33709
337,93.4964,94.3204,-0.0234763,-0.0043154,-0.0147018,0.027622,34078,32246,33676
338,95.3472,94.2015,0.0196018,-0.0012611,0.00751342,0.0255304,33983,32291,33726
339,93.3051,94.3077,-0.02165,0.00112709,-0.0109613,0.025467,34005,32316,33679
340,95.3434,94.3526,0.0216105,0.000475097,0.0111638,0.02243,33891,32404,33705
341,93.6027,94.8483,-0.0184257,0.00524081,-0.00520587,0.0272423,34050,32244,33706
342,96.1571,95.3487,0.0269237,0.00526196,0.0184818,0.0260266,33982,32258,33760
343,97.6206,95.8503,0.0151056,0.0052469,-0.003195,0.026934,34029,32244,33727
344,94.6463,95.3722,-0.0309424,-0.0050014,-0.023302,0.0314382,34170,32087,33743
345,96.4652,95.2285,0.0190363,-0.0015073,0.00613306,0.0271911,34018,32217,33765
346,94.264,95.1918,-0.0230831,-0.000385511,-0.0132887,0.0300368,34121,32131,33748
347,96.6547,95.7829,0.0250452,0.00618992,0.0159843,0.0293412,34117,32172,33711
348,94.68,95.7125,-0.0206417,-0.000734383,-0.00979523,0.0331801,34268,32067,33665
349,96.0066,94.9901,0.0139142,-0.00757642,0.00327009,0.030866,34183,32136,33681
350,94.2602,95.3901,-0.0183577,0.00420168,-0.00644244,0.0298762,34144,32163,33693
351,96.4778,95.5579,0.0232531,0.00175784,0.0136732,0.0229597,33906,32384,33710
352,94.5494,95.6489,-0.0201901,0.000951804,-0.00862816,0.0237887,33956,32378,33666
353,96.4833,95.4003,0.0202477,-0.00260243,0.00895947,0.021052,33854,32458,33688
354,94.4912,95.5434,-0.020863,0.00149823,-0.00979005,0.0260862,33985,32257,33758
355,96.7176,95.796,0.0232885,0.00264086,0.0137138,0.0241951,33928,32325,33747
356,94.8907,96.0414,-0.0190698,0.00255797,-0.00701666,0.0260631,33975,32249,33776
357,95.3691,95.2679,0.00502886,-0.00808634,0.00396683,0.0249898,33941,32286,33773
358,95.7222,95.0936,0.00369568,-0.00183093,-0.00289296,0.0243711,33920,32306,33774
359,93.9307,95.0173,-0.0188931,-0.000802121,-0.00739076,0.023725,33894,32323,33783
360,96.1311,95.1939,0.0231558,0.00185597,0.0133583,0.0219951,33803,32348,33849
361,94.2933,95.434,-0.0193028,0.00251981,-0.00727773,0.0267485,33971,32201,33828
362,96.3977,95.3898,0.0220723,-0.000463461,0.0115616,0.0233936,33860,32312,33828
363,94.4479,95.5028,-0.0204339,0.00118322,-0.00932742,0.0281188,34004,32144,33852
364,96.3522,95.196,0.0199615,-0.00321694,0.00788958,0.0272887,33956,32152,33892
365,94.3053,95.2914,-0.0214724,0.00100163,-0.0110702,0.030826,34109,32069,33822
366,96.1226,94.893,0.0190864,-0.00419005,0.00621207,0.0270368,33979,32190,33831
367,94.0503,95.0037,-0.0217937,0.00116616,-0.0117081,0.0309543,34105,32057,33838
368,95.9121,94.7227,0.0196016,-0.00296244,0.00712313,0.0303214,34082,32076,33842
369,93.9127,94.8891,-0.0210661,0.0017558,-0.0107227,0.0314593,34115,32034,33851
370,96.0649,95.0913,0.0226578,0.00212794,0.0124714,0.0276223,33966,32140,33894
371,93.7471,94.5995,-0.0244231,-0.00518509,-0.0153715,0.0264098,33890,32146,33964
372,95.8593,94.8958,0.0222814,0.00312765,0.0121793,0.0223757,33743,32266,33991
373,93.755,94.7017,-0.0221965,-0.00204751,-0.0121497,0.0242254,33802,32203,33995
374,95.5152,94.288,0.0186002,-0.00437795,0.00566888,0.0193234,33655,32379,33966
375,93.5327,94.5347,-0.0209743,0.00261226,-0.010319,0.0190822,33645,32385,33970
376,95.4764,94.431,0.0205684,-0.00109716,0.00955816,0.015873,33536,32488,33976
377,93.034,93.8339,-0.0259149,-0.00634298,-0.0173532,0.0198704,33670,32358,33972
378,94.9421,93.8991,0.0203031,0.000694422,0.00925618,0.015188,33521,32518,33961
379,92.5609,93.3716,-0.0254012,-0.00563379,-0.0166807,0.0193574,33676,32397,33927
380,94.3729,93.2751,0.0193872,-0.00103362,0.0076869,0.0161305,33576,32510,33914
381,92.0635,92.8871,-0.0247755,-0.00416841,-0.0158687,0.01579,33581,32537,33882
382,90.7237,91.9454,-0.01466,-0.0101903,-0.00128351,0.0113243,33445,32696,33859
383,92.9115,92.0708,0.0238298,0.00136281,0.0147393,0.00897742,33380,32786,33834
384,93.1743,93.0204,0.00282409,0.0102614,0.001171,0.0141143,33554,32620,33826
385,91.4277,92.5767,-0.0189232,-0.00478141,-0.0064345,0.0158884,33632,32580,33788
386,93.3053,92.2398,0.020328,-0.00364528,0.00884347,0.0140015,33567,32640,33793
387,91.3703,92.3661,-0.0209565,0.0013682,-0.0101163,0.0162438,33627,32552,33821
388,94.1484,93.4322,0.029952,0.0114761,0.0223163,0.0135669,33507,32610,33883
389,95.6082,94.1338,0.0153866,0.00748088,-0.000154804,0.0174611,33651,32496,33853
390,92.9075,93.6454,-0.0286544,-0.00520252,-0.0207439,0.0233768,33840,32294,33866
391,95.1483,94.2351,0.0238321,0.00627734,0.0141879,0.0211845,33743,32343,33914
392,93.4282,94.6075,-0.018243,0.00394451,-0.00569971,0.0247914,33834,32197,33969
393,95.6005,94.6494,0.0229849,0.000442329,0.0129856,0.0209989,33719,32332,33949
394,93.7302,94.7912,-0.019758,0.00149738,-0.00850194,0.0250703,33896,32238,33866
395,95.5274,94.2807,0.0189923,-0.0053999,0.00585619,0.0220367,33787,32330,33883
396,93.7011,94.7952,-0.0193024,0.00544178,-0.00769437,0.0225214,33802,32313,33885
397,95.4719,94.1987,0.0187214,-0.00631239,0.00529567,0.0186373,33668,32436,33896
398,92.8333,93.5682,-0.0280265,-0.00671532,-0.020141,0.0203322,33723,32379,33898
399,95.3837,94.5944,0.0271025,0.0109073,0.0187928,0.0174419,33629,32476,33895
400,96.8486,94.9918,0.0152409,0.00419256,-0.00411721,0.0202543,33699,32361,33940
401,93.7297,94.4126,-0.0327338,-0.00611582,-0.0254739,0.019323,33682,32405,33913
402,95.4705,94.2127,0.0184021,-0.00211997,0.00513994,0.0155019,33573,32548,33879
403,93.5471,94.6126,-0.020352,0.00423649,-0.00902563,0.0166795,33616,32513,33871
404,95.6246,94.664,0.0219653,0.000542499,0.0118689,0.0120606,33482,32684,33834
405,93.2223,94.0417,-0.0254436,-0.00659564,-0.0166921,0.0159042,33599,32547,33854
406,95.1062,94.0349,0.0200077,-7.20615e-05,0.00867943,0.0111887,33439,32699,33862
407,92.7735,93.6003,-0.0248334,-0.004632,-0.0159603,0.0151966,33569,32564,33867
408,94.7152,93.7166,0.0207139,0.00124128,0.0101144,0.00721405,33299,32822,33879
409,96.0971,94.2499,0.0144847,0.0056748,-0.00492475,0.00914187,33392,32787,33821
410,92.995,93.661,-0.032814,-0.00626801,-0.0256775,0.0108821,33442,32722,33836
411,95.1357,94.2433,0.0227589,0.00619761,0.0133341,0.0066047,33301,32864,33835
412,96.5295,94.8199,0.0145444,0.00609937,-0.00332545,0.0132431,33550,32673,33777
413,93.0144,93.6499,-0.0370948,-0.0124158,-0.0302857,0.013916,33552,32631,33817
414,92.0361,93.4216,-0.0105736,-0.0024404,0.00436878,0.0118312,33482,32699,33819
415,94.1932,93.3024,0.0231674,-0.00127661,0.0136658,0.0110355,33486,32755,33759
416,91.9165,92.7873,-0.0244675,-0.00553628,-0.015038,0.0151921,33579,32574,33847
417,90.769,91.5581,-0.0125624,-0.013336,-0.00390638,0.0116754,33447,32675,33878
418,90.5579,90.7741,-0.00232884,-0.00859954,5.64284e-05,0.0129858,33504,32645,33851
419,89.4452,91.0057,-0.0123627,0.00254764,0.00493291,0.0107033,33428,32720,33852
420,92.0559,91.3297,0.02877,0.00355424,0.0208499,0.0104486,33412,32721,33867
421,90.3503,91.5709,-0.0187025,0.00263718,-0.00528291,0.0155041,33601,32575,33824
422,91.4911,90.794,0.0125482,-0.00852005,0.00489954,0.0121754,33461,32656,33883
423,89.6248,90.5821,-0.0206098,-0.00233736,-0.00998604,0.015245,33564,32556,33880
424,91.347,90.1864,0.0190335,-0.00437744,0.0062463,0.0115913,33425,32659,33916
425,89.4356,90.4513,-0.0211472,0.00293332,-0.00985383,0.00914574,33378,32773,33849
426,91.6635,90.8399,0.0246057,0.00428617,0.0155796,0.00279629,33172,32987,33841
427,93.0804,91.2895,0.0153391,0.00493748,-0.0040887,0.00869171,33365,32790,33845
428,90.6782,91.4864,-0.0261462,0.00215451,-0.0172733,0.00885598,33378,32792,33830
429,92.6867,91.7285,0.0219079,0.0026432,0.0115161,0.00398924,33221,32957,33822
430,90.8398,91.9138,-0.0201281,0.0020184,-0.00837344,0.00501556,33263,32931,33806
431,93.3013,92.521,0.0267368,0.0065838,0.0183385,0.00262935,33175,33001,33824
432,91.3706,92.3967,-0.0209101,-0.00134406,-0.00974236,0.00411199,33210,32938,33852
433,93.5514,92.6662,0.0235871,0.00291281,0.0140805,-0.000816203,33053,33107,33840
434,91.611,92.6168,-0.02096,-0.000533285,-0.0100399,-0.000543478,33102,33138,33760
435,93.3225,92.1035,0.0185099,-0.00555783,0.00536226,-0.00256658,33033,33203,33764
436,91.3277,92.2898,-0.021607,0.00202032,-0.0111273,-0.0033358,33015,33236,33749
437,90.0434,91.7482,-0.0141615,-0.00588608,0.00459357,-0.00613941,32943,33350,33707
438,92.4623,91.6943,0.0265083,-0.000587503,0.0181676,-0.0119497,32743,33535,33722
439,90.5938,91.6232,-0.0204147,-0.000775116,-0.00911584,-0.00874292,32823,33402,33775
440,91.0024,90.8529,0.00450043,-0.00844325,0.00285559,-0.0107712,32741,33454,33805
441,90.8354,91.0066,-0.0018376,0.00169097,4.61234e-05,-0.0131235,32674,33543,33783
442,92.1523,91.0586,0.0143941,0.00057046,0.00245419,-0.00815316,32846,33386,33768
443,90.2162,91.1256,-0.0212337,0.000735588,-0.0112044,-0.00936948,32829,33450,33721
444,91.8954,90.6858,0.0184415,-0.0048381,0.00519123,-0.0140726,32683,33616,33701
445,89.5036,90.2887,-0.0263715,-0.00438758,-0.0176378,-0.0097767,32816,33464,33720
446,91.1896,90.0305,0.0186614,-0.00286447,0.00586923,-0.0124063,32757,33580,33663
447,89.1461,90.0524,-0.0226634,0.000243439,-0.0125487,-0.013944,32706,33631,33663
448,90.7793,89.613,0.0181539,-0.00489119,0.0052235,-0.0167892,32619,33733,33648
449,88.593,89.4167,-0.0243779,-0.00219322,-0.0151237,-0.0133245,32730,33614,33656
450,90.6452,89.784,0.0229,0.00409973,0.013354,-0.0148287,32687,33671,33642
451,88.6515,89.5559,-0.0222403,-0.00254456,-0.0120906,-0.00891524,32850,33441,33709
452,90.4593,89.4475,0.0201869,-0.00121117,0.0089385,-0.00925493,32811,33424,33765
453,88.4178,89.299,-0.0228265,-0.00166058,-0.012909,-0.0093568,32821,33441,33738
454,90.3653,89.4638,0.0217872,0.0018428,0.0117603,-0.0155728,32587,33618,33795
455,89.326,90.0395,-0.0115678,0.00641474,-0.00361213,-0.0122546,32684,33495,33821
456,91.1024,90.0487,0.0196917,0.000102121,0.00805778,-0.0136899,32637,33543,33820
457,89.2112,90.167,-0.0209777,0.0013132,-0.0103207,-0.0112,32710,33451,33839
458,91.2252,90.3224,0.0223245,0.00172229,0.0123792,-0.0156782,32553,33590,33857
459,89.5767,90.7335,-0.0182362,0.00454028,-0.00540505,-0.0138374,32605,33520,33875
460,91.292,90.1678,0.0189678,-0.00625336,0.00657782,-0.0141889,32585,33523,33892
461,89.305,90.216,-0.0220057,0.000534202,-0.0118558,-0.0130322,32641,33503,33856
462,91.2969,90.3943,0.0220594,0.00197379,0.0121236,-0.0136792,32627,33532,33841
463,89.4403,90.4139,-0.0205449,0.000217368,-0.00971835,-0.0103713,32729,33415,33856
464,91.606,90.7647,0.0239247,0.00387193,0.0146984,-0.0107956,32712,33426,33862
465,92.9969,91.2406,0.0150699,0.00523014,-0.00399608,-0.00744769,32851,33344,33805
466,90.5948,91.3796,-0.0261691,0.00152156,-0.0175444,-0.00947774,32764,33391,33845
467,92.8187,91.9776,0.0242512,0.00652284,0.0151476,-0.0126555,32650,33487,33863
468,94.2574,92.4391,0.0153811,0.00500486,-0.00409881,-0.00442089,32879,33171,33950
469,92.3304,93.3228,-0.020656,0.00951478,-0.00996517,0.000970256,33013,32949,34038
470,93.7485,92.5403,0.0152424,-0.00841973,0.00227113,-0.00171033,32978,33091,33931
471,92.0775,93.2648,-0.0179851,0.00779841,-0.00517282,0.00131545,33112,33025,33863
472,93.4851,92.3442,0.0151714,-0.00992017,0.00289212,0.000196651,33060,33047,33893
473,91.7279,92.7661,-0.018976,0.00455843,-0.00772081,0.00344817,33175,32947,33878
474,93.9897,93.1234,0.024359,0.00384395,0.0150992,0.000408688,33046,33019,33935
475,91.7702,92.6384,-0.0238976,-0.00522204,-0.0144819,0.0032093,33135,32923,33942
476,93.6298,92.5465,0.020061,-0.000992069,0.00842365,0.000242094,33053,33037,33910
477,91.5761,92.5122,-0.0221779,-0.000371071,-0.0120084,0.000983076,33092,33027,33881
478,93.4429,92.3758,0.0201801,-0.00147559,0.00869391,-0.00164844,33007,33116,33877
479,90.9779,91.7435,-0.0267337,-0.00686773,-0.018354,0.000166432,33052,33041,33907
480,92.7929,91.7201,0.0197527,-0.000255559,0.00812421,-0.000483954,33045,33077,33878
481,90.5154,91.3189,-0.0248499,-0.0043835,-0.016012,0.00170961,33105,32992,33903
482,92.6314,91.7587,0.0231086,0.00480408,0.013642,-0.00576286,32866,33247,33887
483,90.7974,91.8317,-0.0199977,0.000795624,-0.00867099,-0.0022544,32972,33121,33907
484,92.9664,92.0981,0.0236078,0.00289732,0.014224,-0.000393498,33024,33050,33926
485,93.7922,92.6529,0.00884334,0.00600514,-0.00337867,0.00391647,33195,32936,33869
486,91.216,91.9559,-0.027852,-0.00755071,-0.0197727,0.00232804,33152,32998,33850
487,93.1012,92.0617,0.0204569,0.00115004,0.00922928,0.00181318,33151,33031,33818
488,91.0192,91.913,-0.0226158,-0.00161682,-0.0128445,0.0046225,33252,32946,33802
489,92.7562,91.612,0.0189038,-0.00328021,0.00649118,0.000861248,33120,33063,33817
490,90.5562,91.3892,-0.024004,-0.00243483,-0.0148474,0.00240446,33143,32984,33873
491,92.4137,91.4118,0.0203046,0.000247511,0.00940402,0.000710217,33112,33065,33823
492,90.002,90.7569,-0.0264432,-0.00718988,-0.0180904,0.00178323,33145,33027,33828
493,91.6754,90.5464,0.0184221,-0.0023229,0.00602988,-0.00200855,33042,33175,33783
494,89.4906,90.3094,-0.0241202,-0.00262055,-0.0150127,0.00158699,33134,33029,33837
495,88.1748,89.7314,-0.014813,-0.00642117,0.00268632,-0.00210246,32987,33126,33887
496,90.5884,89.8599,0.0270055,0.00143185,0.0189312,-0.00270446,33004,33183,33813
497,88.5131,89.3742,-0.0231761,-0.00541981,-0.0134941,0.00206971,33165,33028,33807
498,90.4982,89.6153,0.0221791,0.00269394,0.012376,-0.00185826,33034,33157,33809
499,88.8214,89.9431,-0.018702,0.00365065,-0.00615245,0.000815488,33136,33082,33782
500,90.6192,89.6318,0.0200391,-0.00346736,0.00908221,-0.00401497,32993,33259,33748
501,88.7171,89.6661,-0.021214,0.000382579,-0.0105743,-0.000528661,33085,33120,33795
502,90.5525,89.5882,0.0204772,-0.000868643,0.0097711,-0.00652765,32874,33306,33820
503,88.662,89.6068,-0.0210989,0.00020773,-0.0104984,-0.0038247,32948,33201,33851
504,90.4054,89.3629,0.0194734,-0.00272573,0.00787473,-0.00550531,32877,33241,33882
505,91.7008,89.9825,0.0142269,0.00690955,-0.00468911,-0.00409879,32923,33194,33883
506,89.3968,90.1899,-0.0254466,0.00230227,-0.0166138,-9.0832e-05,33025,33031,33944
507,91.1025,90.0089,0.0189011,-0.00200831,0.00682454,-0.00214761,32989,33131,33880
508,89.3526,90.4276,-0.0193948,0.00464023,-0.0074363,-0.000998427,33019,33085,33896
509,91.2313,90.2617,0.0208071,-0.00183568,0.0101228,-0.0037069,32924,33169,33907
510,89.3547,90.3278,-0.0207844,0.000731982,-0.00995235,0.00130275,33050,32964,33986
511,91.8574,91.1262,0.0276241,0.00879935,0.0196314,-0.00416622,32866,33141,33993
512,90.0485,91.0636,-0.0198894,-0.000686668,-0.00867944,-0.0013786,32959,33050,33991
513,91.9869,91.0207,0.0212976,-0.000471125,0.0107388,-0.0021972,32924,33069,34007
514,90.2681,91.3265,-0.0188622,0.0033543,-0.00720445,0,32989,32989,34022
515,92.3964,91.514,0.0233038,0.00205013,0.0137079,-0.00168271,32927,33038,34035
516,90.5955,91.6156,-0.0196831,0.00111048,-0.00848547,3.03334e-05,32968,32966,34066
517,92.3485,91.2154,0.0191653,-0.004378,0.00681962,-0.00393014,32821,33080,34099
518,89.7585,90.4624,-0.0284469,-0.00828949,-0.0206351,0.0004245,32994,32966,34040
519,90.1259,90.0397,0.00408483,-0.00468399,0.00312775,-0.00193863,32949,33077,33974
520,90.4344,90.1905,0.00341667,0.00167352,0.000716439,-0.00119605,32986,33065,33949
521,91.1404,90.3009,0.0077763,0.00122286,-0.00147737,0.00311602,33158,32952,33890
522,89.4312,90.4211,-0.0189308,0.00133028,-0.00792339,0.00649223,33254,32825,33921
523,91.5383,90.6434,0.0232879,0.00245595,0.0134634,0.0043857,33207,32917,33876
524,89.6953,90.6762,-0.020339,0.000361921,-0.0094626,0.00961655,33386,32750,33864
525,91.8342,90.9511,0.0235661,0.00302697,0.0139034,0.0066127,33261,32824,33915
526,89.1315,89.8067,-0.0298718,-0.0126631,-0.0223258,0.0111948,33421,32681,33898
527,91.1749,90.2737,0.0226665,0.00518731,0.0127333,0.00527693,33243,32894,33863
528,89.3808,90.3814,-0.0198742,0.00119257,-0.0087407,0.0092531,33376,32764,33860
529,91.2354,90.2384,0.0205379,-0.00158413,0.00954938,0.00444512,33217,32923,33860
530,89.3978,90.3738,-0.0203476,0.00150006,-0.00948844,0.00638732,33324,32901,33775
531,91.3159,90.3698,0.0212295,-4.49622e-05,0.0108142,0.000529253,33083,33048,33869
532,89.1826,90.011,-0.0236397,-0.00397784,-0.0143931,0.00834719,33341,32789,33870
533,90.8637,89.7215,0.0186752,-0.00322172,0.00602487,0.00657229,33311,32876,33813
534,88.6679,89.4445,-0.024463,-0.00309191,-0.0157422,0.00980496,33420,32771,33809
535,91.0534,90.2976,0.0265484,0.00949256,0.0182133,0.00663012,33326,32887,33787
536,88.9385,89.7616,-0.0235014,-0.00595418,-0.0142892,0.012293,33474,32661,33865
537,90.8413,89.8865,0.0211697,0.00139119,0.0106033,0.00848162,33352,32791,33857
538,89.2486,90.3763,-0.017688,0.00543426,-0.00513207,0.0108297,33462,32745,33793
539,91.1592,90.1955,0.0211807,-0.00200271,0.0105532,0.00815809,33366,32826,33808
540,88.8923,89.6579,-0.0251814,-0.00597843,-0.0166059,0.00956959,33390,32757,33853
541,90.7992,89.8553,0.021225,0.00219926,0.0107748,0.00535261,33245,32891,33864
542,88.6125,89.3929,-0.0243779,-0.00515948,-0.0156097,0.00504791,33250,32916,33834
543,90.8603,90.0779,0.0250504,0.00763346,0.0164017,0.00126969,33121,33037,33842
544,88.6585,89.4352,-0.0245313,-0.00716053,-0.0158092,0.00406424,33228,32959,33813
545,90.374,89.3074,0.0191643,-0.00142924,0.0072928,-0.00087661,33053,33111,33836
546,87.8354,88.5005,-0.0284916,-0.00907625,-0.0209478,0.00343455,33160,32933,33907
547,86.7491,88.2142,-0.0124446,-0.00324079,0.00430297,-0.00178512,32992,33110,33898
548,89.1095,88.3949,0.0268458,0.00204701,0.0187946,-0.00549293,32861,33224,33915
549,87.4946,88.5783,-0.0182885,0.00207229,-0.00597893,-0.00295039,32949,33144,33907
550,89.5717,88.7521,0.0234622,0.00195988,0.0142695,-0.00491955,32869,33194,33937
551,87.802,88.7593,-0.0199555,8.19647e-05,-0.00911079,0.00169486,33097,32985,33918
552,90.4007,89.7114,0.0291678,0.0106686,0.0215134,7.5683e-05,33035,33030,33935
553,91.8166,90.274,0.0155419,0.00625249,-0.00140196,0.00348253,33137,32907,33956
554,89.1284,89.8006,-0.0297156,-0.00525822,-0.0222021,0.0067458,33206,32761,34033
555,91.1177,90.1947,0.0220738,0.00437865,0.0118922,0.00698432,33233,32772,33995
556,92.5455,90.853,0.015549,0.00727208,-0.00290946,0.00860632,33283,32715,34002
557,90.0952,90.8383,-0.0268339,-0.000161643,-0.0186201,0.0092221,33323,32714,33963
558,92.3933,91.5914,0.0251881,0.00825674,0.0164706,0.00522371,33195,32850,33955
559,90.469,91.41,-0.0210473,-0.00198199,-0.0106995,0.0085333,33329,32765,33906
560,93.0333,92.2994,0.0279501,0.00968277,0.0200306,0.00588226,33260,32871,33869
561,90.9538,91.8189,-0.022606,-0.00521982,-0.0131393,0.0108581,33422,32704,33874
562,92.2969,91.3128,0.0146591,-0.00552723,0.00393946,0.00553338,33255,32889,33856
563,90.3153,91.1482,-0.021704,-0.00180445,-0.0125241,0.0106412,33431,32727,33842
564,92.2268,91.2317,0.0209436,0.000915506,0.0100954,0.00802685,33342,32811,33847
565,90.1088,90.9633,-0.0232329,-0.00294628,-0.0137944,0.0104041,33408,32720,33872
566,91.3169,90.3119,0.0133179,-0.00718649,0.00225195,0.00542304,33279,32920,33801
567,92.5387,90.9121,0.0132912,0.00662344,-0.00444251,0.00733917,33353,32867,33780
568,89.9414,90.5403,-0.0284679,-0.00409781,-0.0218315,0.0115227,33490,32727,33783
569,91.8921,90.9478,0.0214567,0.0044907,0.0111271,0.00853281,33390,32825,33785
570,89.9053,90.8257,-0.0218587,-0.00134376,-0.0116733,0.0146468,33598,32628,33774
571,91.7046,90.6567,0.0198165,-0.00186186,0.00832352,0.0109316,33477,32753,33770
572,89.8431,90.8293,-0.0205081,0.00190147,-0.00959148,0.0141062,33573,32639,33788
573,91.5001,90.3203,0.0182754,-0.00561974,0.00529693,0.00930682,33402,32786,33812
574,92.7873,91.1453,0.0139694,0.00909328,-0.00388516,0.0109953,33469,32741,33790
575,90.2387,90.9553,-0.0278509,-0.00208651,-0.0199411,0.00983399,33425,32774,33801
576,92.1688,91.2182,0.0211625,0.00288553,0.0107953,0.00670594,33327,32883,33790
577,89.9338,90.7543,-0.0245471,-0.00509885,-0.015466,0.00944678,33446,32820,33734
578,92.0256,91.1703,0.022993,0.0045738,0.0136549,0.00580965,33327,32942,33731
579,90.1226,91.098,-0.0208962,-0.000793703,-0.0101319,0.009341,33443,32824,33733
580,91.9155,90.8679,0.019699,-0.00252851,0.00823581,0.00746246,33346,32852,33802
581,89.9791,90.924,-0.0212931,0.00061736,-0.0108458,0.00480479,33251,32933,33816
582,91.785,90.7745,0.019872,-0.00164616,0.00880108,0.00259725,33198,33026,33776
583,89.9048,90.8813,-0.0206972,0.00117623,-0.00989468,0.00699575,33323,32860,33817
584,91.8486,90.9258,0.02139,0.000489004,0.0112915,0.00572551,33287,32908,33805
585,89.7883,90.6635,-0.0226873,-0.00288845,-0.0129869,0.00634959,33283,32863,33854
586,91.9648,91.1492,0.0239517,0.0053431,0.0150435,0.00373264,33210,32963,33827
587,93.2219,92.1129,0.0135763,0.0105175,0.00160932,0.00814655,33351,32812,33837
588,91.4902,92.5822,-0.0187508,0.00508133,-0.0068856,0.0103888,33408,32721,33871
589,93.8382,93.0313,0.0253403,0.00483929,0.0167045,0.00697924,33257,32796,33947
590,91.8264,92.7528,-0.0216718,-0.00299784,-0.0116336,0.00813156,33288,32751,33961
591,92.9157,92.2407,0.0117924,-0.00553656,0.00450162,0.00722082,33268,32791,33941
592,90.8477,91.6373,-0.0225077,-0.00656369,-0.0138544,0.00939074,33375,32754,33871
593,92.6301,91.5401,0.0194289,-0.00106072,0.0075925,0.00818979,33361,32819,33820
594,90.4447,91.2739,-0.0238747,-0.00291277,-0.0147491,0.0103012,33444,32762,33794
595,89.2698,90.7864,-0.013076,-0.00535534,0.00377018,0.00681279,33325,32874,33801
596,91.3529,90.4727,0.0230665,-0.003461,0.0133852,0.0069947,33328,32865,33807
597,89.5458,90.5417,-0.0199793,0.00076231,-0.00891896,0.00852402,33365,32801,33834
