time,price,fundamental_value,log_return,fundamental_shock,log_mispricing,sentiment,optimists,pessimists,fundamentalists
301,92.5218,91.2485,0.0121084,0.00858186,-0.00174956,-0.00606798,32678,33077,34245
302,90.3723,91.2423,-0.0235064,-6.77419e-05,-0.0139257,-0.00404747,32727,32993,34280
303,92.9073,92.1441,0.0276646,0.00983545,0.0194162,-0.0066761,32659,33098,34243
304,91.0477,92.0573,-0.020219,-0.000943096,-0.00919155,-0.00171871,32817,32930,34253
305,93.46,92.6534,0.0261501,0.00645492,0.0174824,-0.00646929,32635,33060,34305
306,91.7766,92.9443,-0.0181763,0.00313491,-0.00553278,-0.00533848,32699,33050,34251
307,94.1977,93.391,0.0260387,0.00479476,0.0174382,-0.00839825,32588,33140,34272
308,92.0157,92.8776,-0.0234367,-0.00551316,-0.0141136,-0.0043469,32754,33040,34206
309,93.9805,92.9603,0.0211278,0.000890264,0.0102134,-0.00599748,32733,33128,34139
310,91.7286,92.5644,-0.0242528,-0.00426741,-0.0151819,-0.00397753,32804,33066,34130
311,93.9604,93.1054,0.0240399,0.0058272,0.0148982,-0.00852187,32693,33255,34052
312,95.2654,93.5967,0.0137924,0.00526332,-0.00387836,-0.00177313,32934,33051,34015
313,93.0265,93.8922,-0.0237815,0.00315164,-0.0145191,0.000500114,33009,32976,34015
314,95.0451,94.0339,0.0214663,0.00150782,0.0107702,-0.000985371,32950,33015,34035
315,93.0797,94.0743,-0.0208953,0.000430314,-0.0102658,0.00027305,32970,32952,34078
316,95.6516,94.869,0.0272563,0.00841148,0.0190411,-0.00320002,32863,33074,34063
317,93.6652,94.6473,-0.0209858,-0.00233934,-0.0105546,0.00050063,32975,32942,34083
318,95.7671,94.7941,0.0221933,0.00154995,0.0119812,-0.00526468,32782,33129,34089
319,93.6009,94.5072,-0.0228793,-0.00303162,-0.0132437,-0.00403262,32848,33114,34038
320,95.9079,95.0422,0.0243486,0.00564554,0.0152811,-0.00473143,32815,33127,34058
321,96.79,95.6896,0.00915481,0.00678804,-0.00227946,-0.00194086,32911,33039,34050
322,95.0529,96.2903,-0.0181098,0.00625839,-0.00517589,0.000212198,32995,32981,34024
323,97.5126,96.6675,0.0255473,0.00390933,0.0168433,-0.00204524,32936,33071,33993
324,95.5384,96.5934,-0.0204527,-0.000767134,-0.00947114,-0.000348575,32980,33003,34017
325,97.663,96.6671,0.0219948,0.000763237,0.0117448,-0.00357652,32875,33111,34014
326,98.7316,97.3884,0.0108815,0.00743362,-0.00281637,-0.000317878,33021,33042,33937
327,96.4464,97.3669,-0.0234172,-0.000220548,-0.0139184,0.00440342,33188,32897,33915
328,97.091,96.8041,0.00666078,-0.00579688,0.00370187,0.00396717,33152,32890,33958
329,95.2557,96.359,-0.019083,-0.00460844,-0.00756735,0.00548036,33208,32846,33946
330,97.1569,95.9998,0.0197614,-0.00373481,0.00778082,0.003511,33155,32923,33922
331,94.9937,95.951,-0.022516,-0.000509007,-0.0124896,0.00791453,33302,32779,33919
332,97.3938,96.523,0.0249516,0.00594402,0.0159705,0.00827223,33275,32729,33996
333,95.4737,96.5719,-0.0199118,0.000506152,-0.00847501,0.00852914,33286,32723,33991
334,95.9261,95.4514,0.00472714,-0.0116697,-0.000232867,0.00590999,33190,32800,34010
335,96.1412,95.9903,0.00224051,0.00562978,0.000669769,0.00338356,33065,32842,34093
336,96.3702,95.7319,0.00237883,-0.00269548,-0.00426623,0.00338284,33072,32849,34079
337,93.9661,94.7502,-0.0252628,-0.0103077,-0.0169527,0.00746835,33185,32693,34122
338,96.362,95.5136,0.0251775,0.00802458,0.0163347,0.00306842,33017,32815,34168
339,94.4705,95.6146,-0.0198246,0.00105719,-0.0077857,0.00622854,33118,32708,34174
340,96.8561,95.9972,0.0249391,0.00399309,0.016032,0.00431768,33030,32746,34224
341,94.6462,95.5784,-0.0230804,-0.00437202,-0.0132792,0.00986877,33206,32557,34237
342,96.52,95.35,0.0196048,-0.00239326,0.00740799,0.00892979,33161,32574,34265
343,94.6185,95.7042,-0.0198971,0.00370877,-0.00848805,0.0118892,33278,32496,34226
344,96.5984,95.5173,0.020709,-0.0019554,0.00945368,0.00858336,33195,32630,34175
345,94.6502,95.7046,-0.020374,0.0019595,-0.00929581,0.0101756,33257,32587,34156
346,97.5454,96.8102,0.0301296,0.0114861,0.0225643,0.00711911,33174,32705,34121
347,95.7689,96.9741,-0.0183799,0.00169064,-0.00587467,0.00900026,33240,32647,34113
348,97.817,96.7736,0.0211598,-0.00206952,0.0104357,0.00564646,33127,32755,34118
349,95.8126,96.8562,-0.0207041,0.000853954,-0.00987018,0.00578087,33144,32763,34093
350,98.0069,97.0558,0.022644,0.00205856,0.0128925,0.0065421,33156,32725,34119
351,96.2623,97.4998,-0.017961,0.00456433,-0.00518712,0.00916902,33239,32635,34126
352,98.1875,97.0403,0.019802,-0.00472413,0.00804979,0.00596313,33149,32756,34095
353,96.2287,97.2951,-0.0201511,0.00262192,-0.00913025,0.00841483,33255,32700,34045
354,98.1208,96.9682,0.0194719,-0.00336554,0.00765535,0.00210692,33056,32917,34027
355,95.7928,96.6777,-0.0240119,-0.00300034,-0.0148169,0.00541163,33163,32806,34031
356,98.4309,97.6367,0.027167,0.00987128,0.0190664,0.00583661,33174,32789,34037
357,96.051,96.9151,-0.0244752,-0.00741834,-0.015519,0.00786183,33203,32685,34112
358,97.8188,96.5447,0.0182378,-0.0038295,0.0051267,0.00601166,33134,32738,34128
359,95.5403,96.421,-0.0235696,-0.00128183,-0.014393,0.00829806,33233,32686,34081
360,97.4567,96.3703,0.0198606,-0.00052599,0.00865062,0.00100118,32994,32928,34078
361,95.2406,96.1598,-0.023002,-0.00218655,-0.0133965,-0.000333748,32948,32970,34082
362,96.9848,95.7791,0.0181481,-0.0039674,0.00563804,-0.00316537,32909,33118,33973
363,94.723,95.6062,-0.0235976,-0.00180683,-0.0143168,0.00139318,33064,32972,33964
364,97.0355,96.1868,0.02412,0.00605455,0.0153353,-0.000590506,33003,33042,33955
365,95.2558,96.4429,-0.0185103,0.00265956,-0.0061251,0.000423844,33045,33017,33938
366,97.4124,96.4825,0.0223872,0.000409791,0.012795,-0.000892952,33007,33066,33927
367,95.1511,96.0449,-0.0234876,-0.00454589,-0.0141381,0.000121047,33049,33041,33910
368,96.9839,95.8695,0.0190794,-0.00182768,0.00752182,-0.00316374,32926,33135,33939
369,94.8408,95.7726,-0.0223454,-0.0010114,-0.0125689,-0.00263222,32965,33139,33896
370,96.7793,95.7468,0.0202336,-0.000269631,0.00950678,-0.00496218,32886,33214,33900
371,94.6373,95.5686,-0.0223819,-0.00186299,-0.0125898,-0.00403006,32869,33135,33996
372,96.6999,95.7396,0.0215603,0.0017881,0.0115802,-0.00401509,32868,33133,33999
373,93.9704,94.703,-0.0286324,-0.0108857,-0.0208658,0.00130358,33029,32943,34028
374,95.7582,94.6258,0.0188466,-0.000816369,0.00695018,-0.000197056,32979,32992,34029
375,93.9809,95.1581,-0.0187344,0.00560987,-0.00628654,-0.000106059,32997,33004,33999
376,95.8374,94.7633,0.0195613,-0.00415735,0.00829047,-0.0030303,32900,33100,34000
377,93.5046,94.3441,-0.0246423,-0.00443321,-0.015704,-0.0039564,32854,33115,34031
378,95.7489,94.8993,0.0237178,0.00586765,0.0148059,-0.00680664,32758,33207,34035
379,95.8328,95.4579,0.000876723,0.00586893,-0.00304297,-0.00284969,32892,33080,34028
380,96.4207,96.0346,0.00611591,0.00602277,0.00210307,-0.00210737,32910,33049,34041
381,96.852,96.343,0.00446255,0.00320611,-0.000806721,-0.000318399,32967,32988,34045
382,94.9838,96.1382,-0.0194771,-0.0021275,-0.00739677,0.00162158,33046,32939,34015
383,97.3802,96.514,0.0249163,0.00390131,0.0159817,-0.000833245,32976,33031,33993
384,95.5407,96.7297,-0.019071,0.0022316,-0.00670305,-0.000454353,32999,33029,33972
385,98.727,98.0293,0.0328066,0.013346,0.025714,-0.00371027,32894,33139,33967
386,96.6693,97.7162,-0.0210627,-0.0031984,-0.010291,-0.00280197,32920,33105,33975
387,98.7264,97.6526,0.0210567,-0.000651097,0.0101205,-0.00419386,32886,33163,33951
388,96.6699,97.7039,-0.0210509,0.000524671,-0.0104115,-0.00134814,32964,33053,33983
389,98.9061,97.9556,0.0228691,0.00257345,0.0132129,-0.00363449,32897,33137,33966
390,96.9816,98.1078,-0.0196498,0.00155182,-0.00810442,-0.00151483,32957,33057,33986
391,99.6118,98.789,0.0267593,0.00691946,0.0184648,-0.00401594,32861,33126,34013
392,97.5344,98.5545,-0.0210749,-0.0023765,-0.010671,-0.000590793,32987,33026,33987
393,100.24,99.4369,0.027365,0.00891412,0.019318,-0.00672666,32781,33225,33994
394,98.2861,99.3983,-0.0196875,-0.000388674,-0.00843565,-0.00658841,32795,33230,33975
395,100.592,99.6489,0.0231894,0.00251863,0.0137705,-0.0102303,32701,33377,33922
396,98.7093,99.8905,-0.0188934,0.00242137,-0.00699756,-0.00961684,32749,33385,33866
397,101.53,100.744,0.0281794,0.00850576,0.0204016,-0.012232,32624,33432,33944
398,99.6565,100.875,-0.0186292,0.00129816,-0.00647956,-0.0116376,32655,33424,33921
399,101.559,100.294,0.0189127,-0.00577099,0.00637867,-0.0128816,32606,33457,33937
400,99.1746,100.093,-0.0237601,-0.00200703,-0.0145411,-0.0105254,32668,33363,33969
401,101.154,100.014,0.0197581,-0.000789178,0.00842987,-0.0111663,32677,33415,33908
402,99.2902,100.521,-0.0185929,0.005057,-0.00627119,-0.00711302,32803,33273,33924
403,101.382,100.318,0.0208519,-0.00202254,0.0102991,-0.00982961,32688,33337,33975
404,98.0921,98.7989,-0.0329923,-0.0152595,-0.0258122,-0.00659181,32778,33213,34009
405,98.21,98.5601,0.0012013,-0.00242024,0.0047599,-0.00925772,32694,33305,34001
406,98.3223,98.6143,0.00114346,0.000550028,0.00410863,-0.00665819,32822,33262,33916
407,98.4102,97.8965,0.000893101,-0.0073055,-0.00434033,-0.00547605,32872,33234,33894
408,96.5693,97.7427,-0.0188838,-0.00157214,-0.00680557,-0.00556244,32895,33263,33842
409,95.8423,96.864,-0.00755604,-0.00903068,0.00304756,-0.00562341,32890,33262,33848
410,97.898,96.8519,0.021222,-0.000125532,0.0104781,-0.00685211,32829,33282,33889
411,95.8516,96.9315,-0.021125,0.000821593,-0.00992236,-0.00435638,32911,33199,33890
412,98.2157,97.325,0.0243645,0.0040513,0.0152539,-0.00670511,32813,33256,33931
413,99.237,97.849,0.0103447,0.00536977,-0.00374079,0.001181,33062,32984,33954
414,96.7893,97.6934,-0.0249743,-0.00159122,-0.0156767,0.00397948,33176,32913,33911
415,99.1569,98.2449,0.0241674,0.00562931,0.0149268,0.00225447,33120,32971,33909
416,97.1198,98.2155,-0.0207587,-0.000298959,-0.00953953,0.00291827,33164,32971,33865
417,99.2123,98.1908,0.0213164,-0.000251996,0.0109672,0.00136124,33103,33013,33884
418,97.0032,97.9998,-0.0225177,-0.00194677,-0.012296,0.00550248,33258,32894,33848
419,98.8834,97.7175,0.019198,-0.00288477,0.00733693,0.00305496,33162,32960,33878
420,97.0909,98.379,-0.0182945,0.00674706,-0.00511401,0.00245113,33127,32965,33908
421,99.1967,98.1862,0.0214576,-0.00196214,0.0112183,0.000831884,33085,33030,33885
422,97.1786,98.2368,-0.0205547,0.000515502,-0.00972373,0.00304135,33145,32944,33911
423,99.8525,99.0406,0.0271441,0.00814866,0.0189797,0.00146754,33097,33000,33903
424,100.959,99.5943,0.0110193,0.00557498,-0.00258947,0.00428236,33184,32901,33915
425,98.8411,99.8807,-0.0211999,0.00287144,-0.0107373,0.00870381,33319,32744,33937
426,101.002,99.9547,0.0216221,0.00074097,0.0112035,0.00525638,33181,32834,33985
427,98.9758,100.074,-0.0202603,0.00118987,-0.00922866,0.00855426,33307,32742,33951
428,101.669,100.834,0.0268485,0.00756381,0.0185954,0.00415967,33193,32918,33889
429,99.3867,100.347,-0.0227062,-0.00483988,-0.013093,0.00707697,33299,32831,33870
430,101.677,100.702,0.0227816,0.00353154,0.0131447,0.00468575,33234,32924,33842
431,99.615,100.687,-0.0204865,-0.000143072,-0.00977997,0.00715485,33291,32818,33891
432,102.285,101.441,0.0264509,0.00745475,0.0181613,0.00460285,33175,32871,33954
433,100.335,101.466,-0.0192477,0.000251379,-0.00803826,0.011221,33389,32648,33963
434,103.018,102.161,0.0263839,0.00682439,0.0180338,0.00527225,33177,32829,33994
435,100.884,101.924,-0.0209319,-0.00232391,-0.010674,0.00786399,33258,32739,34003
436,103.306,102.368,0.0237272,0.00434798,0.0146059,0.00390909,33129,32871,34000
437,100.793,101.685,-0.0246281,-0.00669791,-0.0158193,0.00502832,33179,32847,33974
438,101.487,101.14,0.00685994,-0.00537077,0.00343803,0.00302975,33106,32906,33988
439,99.4723,100.496,-0.020048,-0.00638723,-0.00980914,0.00464947,33168,32861,33971
440,101.374,100.167,0.0189342,-0.0032795,0.00695935,0.00200127,33045,32913,34042
441,99.395,100.525,-0.0197121,0.00357239,-0.00840243,0.00648367,33220,32792,33988
442,101.306,100.083,0.0190491,-0.00441599,0.00689371,0.00547708,33136,32775,34089
443,102.192,101.216,0.0087059,0.0112592,-0.000896269,0.00714925,33176,32705,34119
444,100.338,101.632,-0.0183084,0.0041011,-0.00550107,0.00966279,33280,32643,34077
445,102.393,101.269,0.0202696,-0.00357497,0.00923236,0.00889623,33285,32698,34017
446,100.495,101.761,-0.0187076,0.00484746,-0.00618978,0.00859469,33269,32702,34029
447,103.004,102.093,0.0246584,0.00325884,0.0157766,0.00686915,33200,32747,34053
448,101.019,102.213,-0.0194636,0.00117685,-0.00770493,0.00951572,33259,32632,34109
449,103.569,102.658,0.0249327,0.00434223,0.0161009,0.00731411,33191,32709,34100
450,104.678,103.077,0.0106516,0.00407102,-0.00476074,0.00989558,33270,32618,34112
451,102.298,103.313,-0.0229961,0.00228771,-0.0131246,0.0116129,33320,32555,34125
452,104.818,103.865,0.0243332,0.00533129,0.0152028,0.0106567,33288,32586,34126
453,102.379,103.346,-0.0235482,-0.00501692,-0.0141473,0.0172375,33490,32355,34155
454,104.335,103.042,0.0189306,-0.0029459,0.00645495,0.0122599,33357,32549,34094
455,101.461,102.28,-0.0279299,-0.00741501,-0.0198906,0.0153622,33477,32464,34059
456,103.55,102.418,0.0203774,0.00134934,0.00938858,0.0136306,33464,32564,33972
457,100.878,101.747,-0.0261459,-0.00657999,-0.0175689,0.0139002,33480,32562,33958
458,103.326,102.416,0.0239777,0.00655827,0.0151354,0.011629,33405,32637,33958
459,101.05,102.061,-0.0222741,-0.00347507,-0.0123174,0.0141544,33496,32561,33943
460,100.521,101.331,-0.00524278,-0.00717782,0.00277886,0.00980526,33316,32669,34015
461,102.651,101.594,0.0209649,0.00259662,0.0106183,0.00945598,33307,32683,34010
462,100.272,101.225,-0.0234467,-0.00364319,-0.0139898,0.0106823,33351,32646,34003
463,102.405,101.362,0.0210477,0.00134808,0.010805,0.0084991,33284,32723,33993
464,100.392,101.551,-0.019859,0.0018637,-0.00837901,0.0104061,33353,32666,33981
465,102.319,101.129,0.0190139,-0.00415852,0.00732151,0.00906793,33328,32729,33943
466,99.5577,100.387,-0.0273548,-0.00736903,-0.0190614,0.00694392,33280,32821,33899
467,98.491,99.7701,-0.0107719,-0.00616145,0.00213195,0.00335499,33196,32974,33830
468,100.467,99.3877,0.019866,-0.00384032,0.00906355,0.00160145,33148,33042,33810
469,98.3613,99.4418,-0.0211835,0.000543558,-0.0102589,0.00602619,33305,32906,33789
470,100.506,99.5236,0.0215712,0.00082248,0.0117471,0.000815267,33145,33091,33764
471,98.1566,99.0975,-0.0236546,-0.00429009,-0.0141142,0.00316905,33238,33028,33734
472,97.2351,98.5819,-0.00943272,-0.00521687,0.00432353,0,33157,33157,33686
473,99.7496,98.9165,0.025532,0.00338854,0.0171448,-0.00107,33142,33213,33645
474,97.7967,98.9635,-0.0197725,0.000474906,-0.00791231,0.00235216,33239,33083,33678
475,100.06,99.1299,0.0228765,0.00168018,0.0135404,0.00354476,33265,33030,33705
476,100.596,99.6066,0.00534495,0.00479682,-0.00453929,0.00731093,33412,32927,33661
477,98.2054,99.1146,-0.0240514,-0.00495122,-0.0148355,0.00885676,33489,32901,33610
478,100.201,99.1018,0.0201206,-0.000129116,0.00908681,0.00692729,33432,32972,33596
479,98.1316,99.1892,-0.0208723,0.000881154,-0.0101526,0.0089002,33497,32906,33597
480,100.337,99.3683,0.0222247,0.00180469,0.0125244,0.00495818,33342,33013,33645
481,100.991,99.8388,0.00649536,0.00472333,-0.004977,0.0081835,33448,32905,33647
482,98.8246,99.8535,-0.0216828,0.000147149,-0.0113252,0.0107319,33528,32816,33656
483,100.909,99.8463,0.0208723,-7.23906e-05,0.0102852,0.00746055,33422,32927,33651
484,98.7704,99.809,-0.0214209,-0.000373225,-0.0109604,0.00726779,33401,32919,33680
485,100.841,99.7878,0.0207445,-0.000212618,0.0102479,0.00337716,33276,33052,33672
486,101.411,100.337,0.00564204,0.0054899,-0.00500664,0.00549318,33314,32950,33736
487,98.9413,99.8501,-0.024658,-0.00486606,-0.0155147,0.00491823,33305,32979,33716
488,101.735,100.937,0.0278402,0.0108221,0.0199654,-9.05141e-05,33141,33147,33712
489,99.4893,100.504,-0.022317,-0.00429774,-0.0121726,0.00476521,33315,32999,33686
490,99.1708,99.5718,-0.00320618,-0.00931467,0.000829748,0.0035292,33269,33035,33696
491,101.186,100.064,0.0201135,0.00492587,0.0089618,0.00441937,33296,33003,33701
492,99.0628,100.14,-0.0212035,0.000759107,-0.0103926,0.00962757,33453,32815,33732
493,101.032,99.8857,0.019686,-0.00253759,0.00827326,0.00588005,33358,32968,33674
494,98.631,99.5594,-0.0240543,-0.00327259,-0.0146853,0.00974153,33480,32834,33686
495,98.6827,98.9244,0.000524853,-0.00639862,0.00297039,0.00779236,33432,32915,33653
496,100.89,99.8931,0.0221206,0.00974533,0.0121909,0.00695083,33392,32931,33677
497,98.509,99.4324,-0.0238825,-0.00462293,-0.0145527,0.00920366,33444,32834,33722
498,98.5148,98.662,5.81103e-05,-0.00777806,0.0015517,0.00882606,33433,32848,33719
499,98.3734,98.6066,-0.00143628,-0.000561933,0.000931661,0.0102193,33462,32785,33753
500,100.25,99.0029,0.0189008,0.00401072,0.00637866,0.010986,33497,32769,33734
501,101.18,100.042,0.00923341,0.0104445,-0.00207759,0.0108199,33492,32775,33733
502,98.8182,99.7696,-0.0236222,-0.0027301,-0.0140411,0.0105206,33426,32730,33844
503,100.901,99.7996,0.0208606,0.000301468,0.00988253,0.00941756,33388,32765,33847
504,98.5313,99.4537,-0.0237689,-0.00347282,-0.0144509,0.0130714,33520,32655,33825
505,100.389,99.1434,0.0186773,-0.00312419,0.00619379,0.00774209,33322,32810,33868
506,98.2792,99.3234,-0.0212387,0.0018136,-0.0106699,0.00856201,33336,32770,33894
507,100.591,99.6456,0.0232513,0.00323886,0.0138077,0.007169,33296,32822,33882
508,98.5756,99.6719,-0.0202401,0.000263425,-0.00918023,0.0113868,33441,32688,33871
509,101.753,101.019,0.0317229,0.0134221,0.024482,0.0122901,33482,32669,33849
510,99.9153,101.159,-0.018224,0.00139052,-0.00585042,0.0138597,33540,32623,33837
511,102.667,101.843,0.027171,0.00673916,0.0191127,0.0104633,33414,32722,33864
512,100.661,101.784,-0.0197381,-0.000584168,-0.00864245,0.0133829,33507,32622,33871
513,102.851,101.806,0.0215303,0.000222179,0.0113178,0.0098962,33370,32716,33914
514,100.976,102.225,-0.0184062,0.00410337,-0.00610917,0.010246,33425,32747,33828
515,103.944,103.156,0.0289734,0.00906946,0.0213664,0.00827745,33376,32828,33796
516,101.273,102.118,-0.0260304,-0.0101129,-0.0177198,0.0121712,33514,32708,33778
517,103.308,102.146,0.0198965,0.000267518,0.00857804,0.00625321,33310,32896,33794
518,104.088,102.854,0.00751719,0.0069088,-0.00440962,0.00936245,33421,32801,33778
519,102.068,103.231,-0.0195943,0.00366354,-0.00826327,0.00941159,33409,32786,33805
520,102.234,101.986,0.00161797,-0.0121346,-0.000803558,0.00821876,33367,32823,33810
521,104.185,102.907,0.0189061,0.0089842,0.00656267,0.00826296,33373,32826,33801
522,101.924,102.958,-0.0219427,0.000499679,-0.0118438,0.00835865,33356,32803,33841
523,103.997,102.856,0.0201407,-0.000990729,0.00910818,0.00625359,33308,32894,33798
524,104.683,103.592,0.0065679,0.00713019,-0.00390235,0.00766359,33332,32825,33843
525,102.44,103.507,-0.021658,-0.000827187,-0.0112974,0.0105244,33414,32718,33868
526,104.474,103.289,0.0196617,-0.00210169,0.00825892,0.00943054,33396,32772,33832
527,102.331,103.447,-0.0207221,0.00152808,-0.00987467,0.0129482,33522,32665,33813
528,104.706,103.727,0.022943,0.00270297,0.0135504,0.0067392,33313,32867,33820
529,102.405,103.44,-0.022223,-0.00276792,-0.0121605,0.0104217,33449,32759,33792
530,101.887,102.899,-0.00506778,-0.00524969,0.0048128,0.00728251,33334,32852,33814
531,104.051,102.976,0.0210158,0.000751897,0.0106325,0.00826147,33379,32832,33789
532,101.734,102.759,-0.0225224,-0.00211636,-0.0124997,0.00961626,33387,32751,33862
533,103.918,102.855,0.0212473,0.000935896,0.0109586,0.00875032,33374,32795,33831
534,101.775,102.872,-0.0208456,0.000166611,-0.0101221,0.010848,33406,32689,33905
535,103.721,102.476,0.0189397,-0.00385456,0.00686893,0.010807,33391,32677,33932
536,101.843,103.169,-0.0182697,0.00673508,-0.00533566,0.0101319,33399,32729,33872
537,104.105,103.08,0.0219648,-0.000855526,0.0120785,0.00887928,33348,32761,33891
538,104.71,103.772,0.00580057,0.00668433,-0.00320199,0.00766915,33308,32801,33891
539,102.667,103.883,-0.0197016,0.00106954,-0.00793301,0.00825971,33325,32779,33896
540,102.493,102.659,-0.00170234,-0.0118519,-8.33029e-05,0.00695747,33288,32828,33884
541,102.657,102.09,0.00160532,-0.00556096,-0.00394192,0.0089133,33335,32746,33919
542,100.67,101.821,-0.0195536,-0.0026343,-0.00818154,0.0098164,33330,32682,33988
543,102.511,101.187,0.0181298,-0.00624446,0.00512759,0.00881144,33259,32678,34063
544,100.015,100.95,-0.0246493,-0.00234481,-0.015347,0.00955066,33297,32667,34036
545,102.343,101.386,0.0230014,0.0043062,0.0136085,0.00356552,33072,32837,34091
546,100.072,101.118,-0.0224408,-0.00264063,-0.0120336,0.00446605,33062,32768,34170
547,102.237,101.231,0.021412,0.00111378,0.011521,0.000243065,32921,32905,34174
548,99.8777,100.871,-0.0233507,-0.00356428,-0.0134553,0.0017161,32980,32867,34153
549,101.849,100.743,0.0195461,-0.00126585,0.00862952,-0.0015793,32874,32978,34148
550,99.5971,100.622,-0.0223591,-0.00120237,-0.0121189,-0.000698112,32923,32969,34108
551,101.477,100.29,0.0186951,-0.00330335,0.00693688,0.00213808,33044,32903,34053
552,99.033,99.9468,-0.0243759,-0.00343236,-0.0151906,0.00515464,33150,32810,34040
553,100.809,99.5597,0.0177765,-0.00388073,0.00530454,0.00230143,33099,32947,33954
554,98.6032,99.6083,-0.0221257,0.000487849,-0.0119842,0.00337475,33151,32928,33921
555,100.983,100.108,0.0238532,0.00500732,0.0151489,-0.00210354,32970,33109,33921
556,98.916,100.014,-0.0206855,-0.000943565,-0.00964794,0.000287413,33063,33044,33893
557,100.935,99.888,0.0202019,-0.00125938,0.00977822,-0.00312939,32970,33177,33853
558,99.0625,100.332,-0.0187226,0.00443856,-0.00598516,-9.07139e-05,33068,33074,33858
559,101.224,100.235,0.0215862,-0.000971646,0.0117658,-0.00101354,33019,33086,33895
560,99.3027,100.495,-0.0191642,0.00258765,-0.00723279,-0.0009223,33039,33100,33861
561,101.271,100.164,0.0196296,-0.00329207,0.00863933,-0.00423908,32886,33166,33948
562,99.2528,100.376,-0.020132,0.00211314,-0.00887717,-0.00317931,32921,33131,33948
563,101.289,100.233,0.0203034,-0.0014231,0.0098317,-0.00575043,32851,33231,33918
564,101.734,100.89,0.00439088,0.0065248,-0.00394689,-0.00536781,32890,33245,33865
565,99.3419,100.277,-0.0237972,-0.00609338,-0.0144311,-0.00198206,32981,33112,33907
566,101.233,100.057,0.0188617,-0.00219179,0.00717427,-0.00403964,32914,33181,33905
567,98.9767,99.9621,-0.0225442,-0.000950395,-0.0126379,0.000226974,33051,33036,33913
568,101.797,101.015,0.0280998,0.0104784,0.0203847,-0.00148292,32994,33092,33914
569,102.516,101.483,0.00703559,0.00462497,-0.00309017,0.00257069,33150,32980,33870
570,100.538,101.706,-0.019489,0.00219195,-0.00793381,0.0050941,33246,32909,33845
571,102.441,101.195,0.0187516,-0.00503295,0.00652226,0.000816623,33090,33036,33874
572,99.187,99.9228,-0.032276,-0.0126558,-0.0248851,-0.000771103,33044,33095,33861
573,98.0579,99.3304,-0.0114487,-0.0059459,0.00144497,-0.00491642,32890,33215,33895
574,100.114,99.0801,0.0207471,-0.00252339,0.0103703,-0.00968171,32732,33372,33896
575,98.1499,99.3251,-0.0198092,0.00246987,-0.00790693,-0.00732485,32864,33349,33787
576,100.186,99.1282,0.020529,-0.00198484,0.0099174,-0.0057676,32925,33307,33768
577,98.3162,99.5963,-0.0188367,0.00471118,-0.00590042,-0.00629083,32935,33352,33713
578,100.22,99.0855,0.0191794,-0.00514125,0.00779503,-0.0101406,32798,33470,33732
579,98.2988,99.5249,-0.0193561,0.00442442,-0.00695992,-0.0100232,32791,33455,33754
580,100.671,99.7865,0.0238442,0.00262465,0.0150208,-0.0124516,32676,33500,33824
581,97.972,98.7957,-0.0271748,-0.00997856,-0.0188019,-0.00912249,32803,33407,33790
582,99.75,98.5232,0.0179863,-0.00276165,0.00561116,-0.012065,32672,33470,33858
583,97.1293,97.9609,-0.0266239,-0.00572396,-0.0180991,-0.0104178,32724,33413,33863
584,98.9428,97.7871,0.0184985,-0.00177572,0.00674912,-0.0116399,32691,33461,33848
585,96.6607,97.5898,-0.0233356,-0.0020195,-0.0137688,-0.00907567,32810,33411,33779
586,98.5274,97.415,0.0191283,-0.0017934,0.0077734,-0.00997992,32786,33447,33767
587,96.265,97.1947,-0.0232296,-0.00226377,-0.0136187,-0.00955227,32817,33450,33733
588,95.1739,96.674,-0.0113999,-0.00537147,0.00423945,-0.0150064,32655,33650,33695
589,97.2413,96.2998,0.0214899,-0.00387856,0.0117608,-0.0200492,32479,33808,33713
590,96.6799,96.8826,-0.00578907,0.00603382,-0.00369528,-0.0133603,32678,33563,33759
591,98.5504,97.4806,0.0191624,0.00615343,0.00824722,-0.0124404,32706,33530,33764
592,96.4411,97.4698,-0.0216358,-0.000110808,-0.011026,-0.0126055,32703,33538,33759
593,99.1462,98.374,0.0276625,0.00923448,0.0198443,-0.0165834,32586,33685,33729
594,96.9934,97.9887,-0.0219521,-0.00392466,-0.0117429,-0.0133422,32686,33570,33744
595,96.8542,96.7601,-0.00143634,-0.0126176,-0.00240845,-0.0149542,32639,33630,33731
596,96.2023,97.0887,-0.00675383,0.00339022,0.0024181,-0.0155625,32609,33640,33751
597,95.5269,96.0561,-0.00704507,-0.0106928,-0.00152088,-0.015827,32615,33664,33721
598,95.1621,95.3213,-0.00382649,-0.00767841,-0.00215422,-0.0145579,32661,33626,33713
599,97.095,96.0062,0.0201085,0.00715929,0.00883156,-0.0168959,32555,33674,33771
600,95.2114,96.3924,-0.0195897,0.00401491,-0.00726199,-0.0163519,32574,33657,33769
601,97.4032,96.4664,0.0227588,0.000767215,0.0130949,-0.017011,32591,33719,33690
602,95.338,96.3602,-0.0214305,-0.00110232,-0.0107662,-0.0141334,32680,33617,33703
603,97.2974,96.2228,0.0203435,-0.00142627,0.00923803,-0.0140688,32657,33589,33754
604,95.4834,96.6556,-0.0188192,0.00448747,-0.00661796,-0.00937316,32816,33437,33747
